,id,device_id,timestamp,battery_state,battery_level,timezone,country_code,memory_active,memory_inactive,memory_free,memory_user,charger,health,voltage,temperature,usage,up_time,sleep_time,network_status,network_type,mobile_network_type,mobile_data_status,mobile_data_activity,wifi_status,wifi_signal_strength,wifi_link_speed,screen_on,screen_brightness,roaming_enabled,bluetooth_enabled,location_enabled,power_saver_enabled,nfc_enabled,developer_mode,free,total,free_external,total_system
0,29700001,108232,2019-10-31 00:15:41,Discharging,37.0,America/Detroit,Unknown,921584,921616,2845272,72196,unplugged,Good,3.68,27.4,0.77,21571,2989,WIFI,WIFI,lte,disconnected,none,enabled,-85,19,1,83,0,0,1,0,0,0,2468,23917,196,4033
1,29700004,108232,2019-10-31 00:18:43,Discharging,36.0,America/Detroit,Unknown,918824,930036,2845272,68148,unplugged,Good,3.71,27.5,0.75,21753,2989,WIFI,WIFI,lte,disconnected,none,enabled,-85,26,1,83,0,0,1,0,0,0,2468,23917,196,4033
2,29700005,108232,2019-10-31 00:21:14,Discharging,35.0,America/Detroit,Unknown,904072,931516,2845272,69504,unplugged,Good,3.7,27.5,0.61,21904,2989,WIFI,WIFI,lte,disconnected,none,enabled,-79,78,1,83,0,0,1,0,0,0,2468,23917,196,4033
3,29700006,108232,2019-10-31 00:24:16,Discharging,34.0,America/Detroit,Unknown,912284,906860,2845272,71652,unplugged,Good,3.69,27.6,0.53,22086,2989,WIFI,WIFI,evdo_a,disconnected,none,enabled,-91,39,1,83,0,0,1,0,0,0,2467,23917,196,4033
4,29700008,108232,2019-10-31 00:29:53,Discharging,33.0,America/Detroit,Unknown,876664,906912,2845272,69820,unplugged,Good,3.66,25.6,0.74,22424,3071,WIFI,WIFI,lte,disconnected,none,enabled,-78,52,0,83,0,0,1,0,0,0,2491,23917,196,4033
5,29700009,108232,2019-10-31 00:35:56,Discharging,32.0,America/Detroit,Unknown,879576,875848,2845272,73096,unplugged,Good,3.61,25.1,0.72,22786,3168,WIFI,WIFI,18,disconnected,none,enabled,-86,52,1,83,0,0,1,0,0,0,2491,23917,196,4033
6,29700010,108232,2019-10-31 00:36:26,Discharging,31.0,America/Detroit,Unknown,879936,867288,2845272,80020,unplugged,Good,3.6,25.3,0.65,22816,3168,WIFI,WIFI,1xrtt,disconnected,none,enabled,-87,39,1,83,0,0,1,0,0,0,2491,23917,196,4033
7,29700012,108232,2019-10-31 00:38:28,Discharging,30.0,America/Detroit,Unknown,881860,875080,2845272,73408,unplugged,Good,3.58,25.1,0.73,22938,3168,WIFI,WIFI,evdo_a,disconnected,none,enabled,-88,19,1,83,0,0,1,0,0,0,2491,23917,196,4033
8,29700014,108232,2019-10-31 00:42:08,Discharging,29.0,America/Detroit,Unknown,874932,869576,2845272,78424,unplugged,Good,3.55,25.2,0.79,23158,3200,WIFI,WIFI,18,disconnected,none,enabled,-91,1,1,83,0,0,1,0,0,0,2491,23917,196,4033
9,29700016,108232,2019-10-31 00:43:08,Discharging,28.0,America/Detroit,Unknown,851872,850008,2845272,172548,unplugged,Good,3.44,25.7,0.88,23218,3200,WIFI,WIFI,lte,disconnected,none,enabled,-87,26,1,83,0,0,1,0,0,0,2490,23917,196,4033
10,29700017,108232,2019-10-31 00:45:10,Discharging,27.0,America/Detroit,Unknown,861476,894572,2845272,112084,unplugged,Good,3.6,26.7,0.7,23340,3200,WIFI,WIFI,lte,disconnected,none,enabled,-79,65,1,83,0,0,1,0,0,0,2489,23917,196,4033
11,29700019,108232,2019-10-31 00:47:41,Discharging,26.0,America/Detroit,Unknown,850068,865208,2845272,113296,unplugged,Good,3.56,27.5,0.62,23491,3200,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,83,0,0,1,0,0,0,2489,23917,196,4033
12,29700020,108232,2019-10-31 00:49:42,Discharging,25.0,America/Detroit,Unknown,861028,883400,2845272,89876,unplugged,Good,3.58,27.7,0.69,23613,3200,WIFI,WIFI,lte,disconnected,none,enabled,-83,39,1,83,0,0,1,0,0,0,2489,23917,196,4033
13,29700021,108232,2019-10-31 00:50:43,Discharging,24.0,America/Detroit,Unknown,864456,875168,2845272,81100,unplugged,Good,3.25,28.7,0.94,23673,3200,WIFI,WIFI,lte,disconnected,none,enabled,-82,19,1,83,0,0,1,0,0,0,2484,23917,196,4033
14,29700022,108232,2019-10-31 00:51:13,Discharging,23.0,America/Detroit,Unknown,894352,898364,2845272,71660,unplugged,Good,3.46,29.1,0.73,23703,3200,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,83,0,0,1,0,0,0,2485,23917,196,4033
15,29700023,108232,2019-10-31 00:52:44,Discharging,22.0,America/Detroit,Unknown,842272,856896,2845272,68560,unplugged,Good,3.54,30.4,0.69,23794,3200,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,1,83,0,0,1,0,0,0,2484,23917,196,4033
16,29700024,108232,2019-10-31 00:53:45,Discharging,21.0,America/Detroit,Unknown,688816,736292,2845272,201304,unplugged,Good,3.37,31.0,0.92,23854,3200,WIFI,WIFI,lte,disconnected,none,enabled,-81,19,1,83,0,0,1,0,0,0,2481,23917,196,4033
17,29704117,108232,2019-10-31 00:54:15,Discharging,20.0,America/Detroit,Unknown,677252,798576,2845272,176664,unplugged,Good,3.29,31.3,0.77,23885,3200,WIFI,WIFI,lte,disconnected,none,enabled,-82,19,1,83,0,0,1,0,0,0,2480,23917,196,4033
18,29704120,108232,2019-10-31 00:55:16,Discharging,19.0,America/Detroit,Unknown,695956,818320,2845272,118668,unplugged,Good,3.36,32.1,0.96,23945,3200,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,1,83,0,0,1,0,0,0,2475,23917,196,4033
19,29704122,108232,2019-10-31 00:56:16,Discharging,18.0,America/Detroit,Unknown,613960,735796,2845272,570972,unplugged,Good,3.61,32.3,0.75,24006,3200,WIFI,WIFI,lte,disconnected,none,enabled,-84,26,1,83,0,0,1,0,0,0,2482,23917,196,4033
20,29704124,108232,2019-10-31 01:01:34,Charging,17.0,America/Detroit,Unknown,721368,1025228,2845272,98164,ac,Good,3.69,34.5,0.61,24324,3200,WIFI,WIFI,lte,disconnected,none,enabled,-84,26,1,83,0,0,1,0,0,0,2463,23917,196,4033
21,29704126,108232,2019-10-31 01:04:36,Discharging,16.0,America/Detroit,Unknown,724596,966760,2845272,168156,unplugged,Good,3.49,33.8,0.63,24506,3200,WIFI,WIFI,lte,disconnected,none,enabled,-81,26,1,83,0,0,1,0,0,0,2458,23917,196,4033
22,29704128,108232,2019-10-31 01:05:36,Discharging,15.0,America/Detroit,Unknown,741800,1042884,2845272,74068,unplugged,Good,3.5,33.1,0.92,24566,3200,WIFI,WIFI,lte,disconnected,none,enabled,-81,39,1,83,0,0,1,0,0,0,2457,23917,196,4033
23,29704130,108232,2019-10-31 01:07:16,Charging,14.0,America/Detroit,Unknown,734792,1042416,2845272,102904,ac,Good,3.69,32.3,0.61,24667,3200,WIFI,WIFI,lte,disconnected,none,enabled,-86,13,1,83,0,0,1,0,0,0,2456,23917,196,4033
24,29704133,108232,2019-10-31 01:07:55,Charging,15.0,America/Detroit,Unknown,648104,1055956,2845272,268768,ac,Good,3.8,31.7,0.95,24704,3206,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,0,83,0,0,1,0,0,0,2452,23917,196,4033
25,29704135,108232,2019-10-31 01:09:37,Discharging,14.0,America/Detroit,Unknown,805084,1050108,2845272,81184,unplugged,Good,3.64,31.9,0.64,24807,3220,WIFI,WIFI,lte,disconnected,none,enabled,-84,78,1,83,0,0,1,0,0,0,2494,23917,196,4033
26,29704136,108232,2019-10-31 01:12:27,Charging,15.0,America/Detroit,Unknown,781660,1149060,2845272,76456,ac,Good,3.82,30.7,0.62,24976,3231,WIFI,WIFI,lte,disconnected,none,enabled,-80,52,0,83,0,0,1,0,0,0,2494,23917,196,4033
27,29704139,108232,2019-10-31 01:15:00,Charging,16.0,America/Detroit,Unknown,819144,1102516,2845272,72752,ac,Good,3.88,30.2,0.92,25131,3304,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,0,83,0,0,1,0,0,0,2494,23917,196,4033
28,29704140,108232,2019-10-31 01:17:00,Charging,17.0,America/Detroit,Unknown,815588,1105308,2845272,71652,ac,Good,3.89,30.3,1.0,25249,3353,WIFI,WIFI,lte,disconnected,none,enabled,-79,52,0,83,0,0,1,0,0,0,2494,23917,196,4033
29,29704142,108232,2019-10-31 01:17:38,Charging,16.0,America/Detroit,Unknown,892156,888192,2845272,69412,ac,Good,3.66,30.3,0.61,25288,3356,WIFI,WIFI,lte,disconnected,none,enabled,-88,1,1,83,0,0,1,0,0,0,2484,23917,196,4033
30,29704144,108232,2019-10-31 01:18:51,Charging,17.0,America/Detroit,Unknown,882900,882796,2845272,72676,ac,Good,3.73,30.4,0.65,25361,3356,WIFI,WIFI,lte,disconnected,none,enabled,-85,39,1,83,0,0,1,0,0,0,2482,23917,196,4033
31,29704146,108232,2019-10-31 01:30:52,Charging,18.0,America/Detroit,Unknown,729452,1056716,2845272,77184,ac,Good,3.89,31.4,0.96,26083,3420,WIFI,WIFI,lte,disconnected,none,enabled,-83,52,0,83,0,0,1,0,0,0,2486,23917,196,4033
32,29704149,108232,2019-10-31 01:33:03,Charging,19.0,America/Detroit,Unknown,823156,1005656,2845272,71204,ac,Good,3.91,31.2,0.88,26215,3459,WIFI,WIFI,evdo_a,disconnected,none,enabled,-83,52,0,83,0,0,1,0,0,0,2486,23917,196,4033
33,29704151,108232,2019-10-31 01:34:56,Charging,20.0,America/Detroit,Unknown,826344,1000240,2845272,76016,ac,Good,3.93,30.6,0.55,26326,3502,WIFI,WIFI,evdo_a,disconnected,none,enabled,-83,52,0,83,0,0,1,0,0,0,2486,23917,196,4033
34,29704152,108232,2019-10-31 01:40:39,Charging,21.0,America/Detroit,Unknown,883300,909024,2845272,124408,ac,Good,3.79,30.4,0.6,26670,3507,WIFI,WIFI,evdo_a,disconnected,none,enabled,-89,19,1,83,0,0,1,0,0,0,2486,23917,196,4033
35,29704155,108232,2019-10-31 01:47:30,Charging,22.0,America/Detroit,Unknown,915492,922584,2845272,94972,ac,Good,3.86,30.4,0.59,27080,3512,WIFI,WIFI,lte,disconnected,none,enabled,-89,26,1,83,0,0,1,0,0,0,2486,23917,196,4033
36,29704156,108232,2019-10-31 01:54:33,Charging,23.0,America/Detroit,Unknown,913060,942460,2845272,73256,ac,Good,3.82,30.3,0.59,27504,3512,WIFI,WIFI,evdo_a,disconnected,none,enabled,-91,1,1,83,0,0,1,0,0,0,2486,23917,196,4033
37,29704158,108232,2019-10-31 02:05:14,Charging,24.0,America/Detroit,Unknown,849740,965184,2845272,125236,ac,Good,3.83,31.8,0.68,28145,3512,WIFI,WIFI,lte,disconnected,none,enabled,-84,39,1,83,0,0,1,0,0,0,2485,23917,196,4033
38,29760418,108232,2019-10-31 02:05:25,Charging,24.0,America/Detroit,Unknown,856532,975324,2845272,108076,ac,Good,3.8,31.6,0.75,28155,3512,WIFI,WIFI,lte,disconnected,none,enabled,-84,52,1,83,0,0,1,0,0,0,2485,23917,196,4033
39,29760425,108232,2019-10-31 02:11:37,Charging,25.0,America/Detroit,Unknown,865516,991160,2845272,85256,ac,Good,3.86,31.9,0.62,28527,3512,WIFI,WIFI,lte,disconnected,none,enabled,-88,39,1,83,0,0,1,0,0,0,2486,23917,196,4033
40,29760428,108232,2019-10-31 02:19:53,Charging,26.0,America/Detroit,Unknown,916672,943692,2845272,76528,ac,Good,3.82,31.9,0.69,29023,3512,WIFI,WIFI,lte,disconnected,none,enabled,-88,39,1,83,0,0,1,0,0,0,2486,23917,196,4033
41,29760432,108232,2019-10-31 12:26:15,Discharging,99.0,America/Detroit,Unknown,1004976,1258584,2845272,70520,unplugged,Good,4.07,23.3,0.99,68,0,lte,MOBILE,lte,connected,inout,enabled,-127,-1,1,83,0,0,1,0,0,0,2500,23917,196,4033
42,29760437,108232,2019-10-31 12:28:13,Discharging,98.0,America/Detroit,Unknown,1098256,1098856,2845272,71904,unplugged,Good,4.14,24.8,0.94,186,0,lte,MOBILE,lte,connected,inout,enabled,-127,-1,0,83,0,0,1,0,0,0,2516,23917,196,4033
43,29760441,108232,2019-10-31 14:01:05,Discharging,96.0,America/Detroit,Unknown,849056,1399416,2845272,82168,unplugged,Good,4.09,30.4,0.96,59,0,disconnected,unknown,0,disconnected,none,enabled,-127,-1,0,83,0,0,1,0,0,0,2517,23917,196,4033
44,29760446,108232,2019-10-31 14:01:50,Discharging,95.0,America/Detroit,Unknown,1120564,1121236,2845272,70984,unplugged,Good,3.99,30.6,0.93,105,0,disconnected,unknown,0,disconnected,none,enabled,-127,-1,1,83,0,0,1,0,0,0,2517,23917,196,4033
45,29760451,108232,2019-10-31 14:04:46,Discharging,94.0,America/Detroit,Unknown,1080172,1081388,2845272,74756,unplugged,Good,4.14,30.5,0.8,281,0,WIFI,WIFI,18,disconnected,none,enabled,-74,78,0,83,0,0,1,0,0,0,2517,23917,196,4033
46,29760453,108232,2019-10-31 14:06:47,Discharging,93.0,America/Detroit,Unknown,1074544,1093552,2845272,74564,unplugged,Good,3.85,30.6,0.98,402,0,WIFI,WIFI,18,disconnected,none,enabled,-51,173,1,83,0,0,1,0,0,0,2517,23917,196,4033
47,29760455,108232,2019-10-31 14:07:48,Discharging,92.0,America/Detroit,Unknown,1003412,1010924,2845272,71048,unplugged,Good,3.83,31.0,1.0,461,0,WIFI,WIFI,18,disconnected,none,enabled,-59,173,1,83,0,0,1,0,0,0,2504,23917,196,4033
48,29760456,108232,2019-10-31 14:08:18,Discharging,91.0,America/Detroit,Unknown,798024,975400,2845272,362900,unplugged,Good,3.82,31.3,1.0,491,0,WIFI,WIFI,18,disconnected,none,enabled,-57,173,1,83,0,0,1,0,0,0,2510,23917,196,4033
49,29760457,108232,2019-10-31 14:09:19,Discharging,90.0,America/Detroit,Unknown,975932,1009848,2845272,71792,unplugged,Good,3.98,31.9,0.95,553,0,WIFI,WIFI,18,disconnected,none,enabled,-55,156,1,83,0,0,1,0,0,0,2499,23917,196,4033
50,29760462,108232,2019-10-31 14:10:19,Discharging,89.0,America/Detroit,Unknown,992012,999396,2845272,71220,unplugged,Good,4.0,32.7,1.0,613,0,WIFI,WIFI,18,disconnected,none,enabled,-55,104,1,83,0,0,1,0,0,0,2493,23917,196,4033
51,29760465,108232,2019-10-31 14:11:50,Discharging,88.0,America/Detroit,Unknown,994716,1091000,2845272,70576,unplugged,Good,4.03,33.7,0.96,705,0,WIFI,WIFI,18,disconnected,none,enabled,-59,173,0,83,0,0,1,0,0,0,2501,23917,196,4033
52,29760471,108232,2019-10-31 14:14:52,Discharging,87.0,America/Detroit,Unknown,1003608,1031476,2845272,82884,unplugged,Good,4.07,34.7,0.65,886,0,WIFI,WIFI,18,disconnected,none,enabled,-59,173,0,83,0,0,1,0,0,0,2501,23917,196,4033
53,29760475,108232,2019-10-31 14:17:54,Discharging,86.0,America/Detroit,Unknown,904092,1116708,2845272,71552,unplugged,Good,4.11,35.4,0.66,1069,0,WIFI,WIFI,18,disconnected,none,enabled,-58,130,0,83,0,0,1,0,0,0,2501,23917,196,4033
54,29760482,108232,2019-10-31 14:23:32,Discharging,85.0,America/Detroit,Unknown,976644,1057124,2845272,68744,unplugged,Good,4.03,36.1,0.54,1406,87,WIFI,WIFI,18,disconnected,none,enabled,-52,173,1,83,0,0,1,0,0,0,2501,23917,196,4033
55,29760487,108232,2019-10-31 14:25:33,Discharging,84.0,America/Detroit,Unknown,986800,990864,2845272,70124,unplugged,Good,3.99,35.4,0.54,1527,87,WIFI,WIFI,18,disconnected,none,enabled,-52,173,1,83,0,0,1,0,0,0,2499,23917,196,4033
56,29760492,108232,2019-10-31 14:27:35,Discharging,83.0,America/Detroit,Unknown,915216,933368,2845272,76508,unplugged,Good,3.97,35.3,0.57,1649,87,WIFI,WIFI,18,disconnected,none,enabled,-48,173,1,83,0,0,1,0,0,0,2498,23917,196,4033
57,29760500,108232,2019-10-31 14:28:35,Discharging,82.0,America/Detroit,Unknown,916816,929412,2845272,89952,unplugged,Good,3.94,35.5,0.52,1709,87,WIFI,WIFI,18,disconnected,none,enabled,-59,173,1,83,0,0,1,0,0,0,2498,23917,196,4033
58,29766270,108232,2019-10-31 14:29:06,Discharging,82.0,America/Detroit,Unknown,902288,964528,2845272,78396,unplugged,Good,4.03,35.6,0.62,1740,87,WIFI,WIFI,18,disconnected,none,enabled,-51,173,1,83,0,0,1,0,0,0,2498,23917,196,4033
59,29766271,108232,2019-10-31 14:32:34,Discharging,81.0,America/Detroit,Unknown,945560,948472,2845272,72136,unplugged,Good,4.08,34.2,0.57,1948,93,WIFI,WIFI,18,disconnected,none,enabled,-51,173,0,83,0,0,1,0,0,0,2497,23917,196,4033
60,29766273,108232,2019-10-31 14:37:20,Discharging,80.0,America/Detroit,Unknown,929032,929476,2845272,72828,unplugged,Good,4.0,31.9,0.75,2235,114,WIFI,WIFI,18,disconnected,none,enabled,-46,173,1,83,0,0,1,0,0,0,2528,23917,196,4033
61,29766274,108232,2019-10-31 14:40:24,Discharging,79.0,America/Detroit,Unknown,966752,1246280,2845272,69156,unplugged,Good,3.86,31.3,0.99,63,0,WIFI,WIFI,18,disconnected,none,enabled,-50,173,1,83,0,0,1,0,0,0,2528,23917,196,4033
62,29766276,108232,2019-10-31 14:41:34,Discharging,77.0,America/Detroit,Unknown,1083544,1085416,2845272,70756,unplugged,Good,3.8,32.2,0.99,136,0,WIFI,WIFI,18,disconnected,none,enabled,-51,173,1,83,0,0,1,0,0,0,2523,23917,196,4033
63,29766277,108232,2019-10-31 14:43:01,Discharging,76.0,America/Detroit,us,1025740,1027196,2845272,75744,unplugged,Good,3.88,33.1,0.88,220,0,WIFI,WIFI,18,disconnected,none,enabled,-56,130,1,83,0,0,1,0,0,0,2529,23917,196,4033
64,29766279,108232,2019-10-31 14:44:01,Discharging,75.0,America/Detroit,us,926048,938768,2845272,73744,unplugged,Good,3.88,33.7,0.93,279,0,WIFI,WIFI,18,disconnected,none,enabled,-53,173,1,83,0,0,1,0,0,0,2515,23917,196,4033
65,29766280,108232,2019-10-31 14:45:33,Discharging,74.0,America/Detroit,us,878780,1025168,2845272,70532,unplugged,Good,3.84,34.3,1.1,371,0,WIFI,WIFI,18,disconnected,none,enabled,-53,173,1,83,0,0,1,0,0,0,2510,23917,196,4033
66,29766282,108232,2019-10-31 14:54:31,Discharging,73.0,America/Detroit,Unknown,908904,1286392,2845272,84744,unplugged,Good,3.77,32.6,0.95,62,0,WIFI,WIFI,lte,disconnected,none,enabled,-56,173,1,18,0,0,1,0,0,0,2518,23917,196,4033
67,29766283,108232,2019-10-31 14:54:36,Discharging,72.0,America/Detroit,Unknown,935468,1288316,2845272,70620,unplugged,Good,3.57,32.6,0.94,68,0,WIFI,WIFI,18,disconnected,none,enabled,-53,173,1,18,0,0,1,0,0,0,2518,23917,196,4033
68,29766284,108232,2019-10-31 14:55:18,Discharging,71.0,America/Detroit,Unknown,1101736,1115112,2845272,69880,unplugged,Good,3.67,32.7,0.99,111,0,WIFI,WIFI,18,disconnected,none,enabled,-56,156,1,18,0,0,1,0,0,0,2518,23917,196,4033
69,29766286,108232,2019-10-31 14:56:26,Discharging,70.0,America/Detroit,Unknown,1096548,1102604,2845272,72344,unplugged,Good,3.76,33.0,0.71,178,0,WIFI,WIFI,18,disconnected,none,enabled,-61,156,1,18,0,0,1,0,0,0,2517,23917,196,4033
70,29766287,108232,2019-10-31 14:57:38,Discharging,69.0,America/Detroit,Unknown,967656,1018048,2845272,71932,unplugged,Good,3.83,33.0,0.53,250,0,WIFI,WIFI,lte,disconnected,none,enabled,-59,173,1,18,0,0,1,0,0,0,2513,23917,196,4033
71,29766289,108232,2019-10-31 15:00:10,Discharging,68.0,America/Detroit,Unknown,969848,1030472,2845272,84748,unplugged,Good,3.91,32.7,0.25,401,0,WIFI,WIFI,lte,disconnected,none,enabled,-61,173,1,18,0,0,1,0,0,0,2507,23917,196,4033
72,29766290,108232,2019-10-31 15:03:12,Discharging,67.0,America/Detroit,Unknown,944200,946536,2845272,71384,unplugged,Good,3.92,31.5,0.84,583,0,WIFI,WIFI,lte,disconnected,none,enabled,-56,173,1,18,0,0,1,0,0,0,2504,23917,196,4033
73,29766291,108232,2019-10-31 15:07:15,Discharging,66.0,America/Detroit,Unknown,902124,979868,2845272,72316,unplugged,Good,3.85,31.3,0.48,826,0,WIFI,WIFI,18,disconnected,none,enabled,-59,173,1,18,0,0,1,0,0,0,2503,23917,196,4033
74,29766292,108232,2019-10-31 15:09:46,Discharging,65.0,America/Detroit,Unknown,926752,926184,2845272,71116,unplugged,Good,3.75,30.8,-1.47,978,0,WIFI,WIFI,lte,disconnected,none,enabled,-58,173,1,18,0,0,1,0,0,0,2503,23917,196,4033
75,29766293,108232,2019-10-31 15:13:19,Discharging,64.0,America/Detroit,Unknown,797112,935260,2845272,294972,unplugged,Good,3.8,31.0,0.45,1190,0,WIFI,WIFI,lte,disconnected,none,enabled,-54,173,1,18,0,0,1,0,0,0,2503,23917,196,4033
76,29766295,108232,2019-10-31 15:16:00,Discharging,63.0,America/Detroit,Unknown,920556,945388,2845272,71496,unplugged,Good,3.88,30.5,1.16,1351,1,WIFI,WIFI,lte,disconnected,none,enabled,-56,173,0,18,0,0,1,0,0,0,2502,23917,196,4033
77,29766298,108232,2019-10-31 15:19:43,Discharging,62.0,America/Detroit,Unknown,901052,930352,2845272,70944,unplugged,Good,3.82,31.1,0.71,1573,2,WIFI,WIFI,lte,disconnected,none,enabled,-58,173,1,18,0,0,1,0,0,0,2502,23917,196,4033
78,29774701,108232,2019-10-31 15:20:13,Discharging,62.0,America/Detroit,Unknown,802808,903940,2845272,316320,unplugged,Good,3.75,31.0,0.62,1604,2,WIFI,WIFI,lte,disconnected,none,enabled,-55,173,1,18,0,0,1,0,0,0,2503,23917,196,4033
79,29774704,108232,2019-10-31 15:56:48,Discharging,61.0,America/Detroit,Unknown,753884,1509888,2845272,70140,unplugged,Good,3.49,28.1,0.98,54,0,WIFI,WIFI,lte,disconnected,none,enabled,-48,173,0,18,0,0,1,0,0,0,2502,23917,196,4033
80,29774708,108232,2019-10-31 15:57:39,Discharging,60.0,America/Detroit,Unknown,1104376,1107888,2845272,70100,unplugged,Good,3.77,28.3,0.99,110,0,WIFI,WIFI,lte,disconnected,none,enabled,-58,173,1,18,0,0,1,0,0,0,2502,23917,196,4033
81,29774711,108232,2019-10-31 15:58:01,Discharging,59.0,America/Detroit,Unknown,1071900,1073268,2845272,69792,unplugged,Good,3.56,28.5,1.0,127,0,WIFI,WIFI,18,disconnected,none,enabled,-52,173,0,18,0,0,1,0,0,0,2502,23917,196,4033
82,29774713,108232,2019-10-31 15:58:49,Discharging,58.0,America/Detroit,Unknown,1071836,1107068,2845272,71260,unplugged,Good,3.59,28.8,0.79,175,0,WIFI,WIFI,18,disconnected,none,enabled,-60,173,0,18,0,0,1,0,0,0,2506,23917,196,4033
83,29774722,108232,2019-10-31 16:01:03,Discharging,57.0,America/Detroit,Unknown,1006360,1013456,2845272,74256,unplugged,Good,3.76,29.7,0.72,310,0,WIFI,WIFI,18,disconnected,none,enabled,-59,173,1,18,0,0,1,0,0,0,2506,23917,196,4033
84,29774725,108232,2019-10-31 16:13:20,Discharging,55.0,America/Detroit,Unknown,842280,1488896,2845272,70980,unplugged,Good,3.63,30.2,0.92,60,0,WIFI,WIFI,lte,disconnected,none,enabled,-51,173,1,18,0,0,1,0,0,0,2506,23917,196,4033
85,29778536,108232,2019-10-31 17:17:54,Discharging,42.0,America/Detroit,Unknown,911112,1389424,2845272,71248,unplugged,Good,3.62,28.6,0.79,60,0,WIFI,WIFI,18,disconnected,none,enabled,-61,173,1,18,0,0,1,0,0,0,2512,23917,196,4033
86,29778540,108232,2019-10-31 16:44:33,Discharging,43.0,America/Detroit,Unknown,1042640,1043888,2845272,78408,unplugged,Good,3.38,30.0,0.99,128,0,WIFI,WIFI,lte,disconnected,none,enabled,-64,144,1,18,0,0,1,0,0,0,2505,23917,196,4033
87,29778545,108232,2019-10-31 16:44:21,Discharging,44.0,America/Detroit,Unknown,1066040,1071516,2845272,67976,unplugged,Good,3.38,29.7,0.99,119,0,WIFI,WIFI,lte,disconnected,none,enabled,-59,144,1,18,0,0,1,0,0,0,2505,23917,196,4033
88,29778548,108232,2019-10-31 16:43:19,Discharging,45.0,America/Detroit,Unknown,824464,1434608,2845272,70400,unplugged,Good,3.54,29.4,0.99,55,0,WIFI,WIFI,lte,disconnected,none,enabled,-58,144,0,18,0,0,1,0,0,0,2512,23917,196,4033
89,29778551,108232,2019-10-31 16:37:08,Discharging,46.0,America/Detroit,Unknown,967996,963840,2845272,87236,unplugged,Good,3.72,31.0,0.44,1488,58,WIFI,WIFI,lte,disconnected,none,enabled,-54,173,1,18,0,0,1,0,0,0,2503,23917,196,4033
90,29778554,108232,2019-10-31 16:35:05,Discharging,47.0,America/Detroit,Unknown,970628,983756,2845272,71112,unplugged,Good,3.8,30.5,0.74,1366,48,WIFI,WIFI,lte,disconnected,none,enabled,-87,52,0,18,0,0,1,0,0,0,2504,23917,196,4033
91,29778557,108232,2019-10-31 17:18:02,Discharging,41.0,America/Detroit,Unknown,979904,1286096,2845272,74696,unplugged,Good,3.4,28.7,0.97,68,0,WIFI,WIFI,18,disconnected,none,enabled,-58,173,1,18,0,0,1,0,0,0,2513,23917,196,4033
92,29778560,108232,2019-10-31 16:14:14,Discharging,54.0,America/Detroit,Unknown,1027452,1030028,2845272,69080,unplugged,Good,3.55,30.6,1.0,115,0,WIFI,WIFI,lte,disconnected,none,enabled,-56,173,1,18,0,0,1,0,0,0,2507,23917,196,4033
93,29778565,108232,2019-10-31 16:15:13,Discharging,53.0,America/Detroit,Unknown,989072,1106896,2845272,74968,unplugged,Good,3.61,31.0,-4.37,176,0,WIFI,WIFI,lte,disconnected,none,enabled,-61,156,0,18,0,0,1,0,0,0,2506,23917,196,4033
94,29778569,108232,2019-10-31 16:17:00,Discharging,52.0,America/Detroit,Unknown,1012060,1098424,2845272,71980,unplugged,Good,3.79,30.9,0.73,281,0,disconnected,unknown,evdo_a,connecting,none,enabled,-127,-1,0,18,0,0,1,0,0,0,2506,23917,196,4033
95,29778572,108232,2019-10-31 16:22:49,Discharging,51.0,America/Detroit,Unknown,1048384,1054288,2845272,76336,unplugged,Good,3.73,31.0,0.72,629,7,WIFI,WIFI,lte,disconnected,none,enabled,-76,130,1,18,0,0,1,0,0,0,2506,23917,196,4033
96,29778573,108232,2019-10-31 16:25:20,Discharging,50.0,America/Detroit,Unknown,1012620,1042660,2845272,101352,unplugged,Good,3.73,30.9,0.37,780,7,WIFI,WIFI,lte,disconnected,none,enabled,-56,173,1,18,0,0,1,0,0,0,2505,23917,196,4033
97,29778576,108232,2019-10-31 16:27:36,Discharging,49.0,America/Detroit,Unknown,980652,1023892,2845272,74784,unplugged,Good,3.55,31.0,0.76,916,11,lte,MOBILE,lte,connected,out,enabled,-127,-1,1,18,0,0,1,0,0,0,2505,23917,196,4033
98,29778578,108232,2019-10-31 16:31:02,Discharging,48.0,America/Detroit,Unknown,985804,982960,2845272,72500,unplugged,Good,3.66,31.5,0.9,1124,48,WIFI,WIFI,evdo_a,disconnected,none,enabled,-76,192,0,18,0,0,1,0,0,0,2504,23917,196,4033
99,29778580,108232,2019-10-31 17:18:52,Discharging,40.0,America/Detroit,Unknown,1092936,1102296,2845272,69616,unplugged,Good,3.39,28.9,0.99,123,0,WIFI,WIFI,18,disconnected,none,enabled,-57,173,1,18,0,0,1,0,0,0,2513,23917,196,4033
