"device_id","date","time","screen_status","bright_level","bright_mode","screen_on_time","bluetooth","gps","saving_mode","nfc","flashlight","airplane_mode","fingerprint","orientation","battery_level","battery_health","battery_charging_status","battery_connection_status","battery_temperature","battery_current","battery_voltage","battery_potency","battery_capacity","network_mode","mobile_mode","mobile_status","mobile_roaming","mobile_rx","mobile_tx","wifi_status","wifi_intensity","wifi_speed","wifi_ap","wifi_rx","wifi_tx","wifi_connection","network_operator","sim_operator","mcc","mnc","ring_mode","sound_level","playback_status","ram_capacity","ram_usage","ram_free","rom_capacity","rom_usage","rom_free","core_numbers","cpu_temperature","up_time","sleep_time","frequency_core0","frequency_core1","frequency_core2","frequency_core3","frequency_core4","frequency_core5","frequency_core6","frequency_core7"
"70a09b5174d07fff","08/12/2021","00:21:51","enabled","19","automatic","1096","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.366516","3.644","-1.335584304","6174.0","enabled","disabled","disabled","disabled","259143840","36128358","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2377.0","3266.0","110,549MB","19,653MB","90,896MB","8","37.0","23949","20357","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:21:54","enabled","19","automatic","1097","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.406799","3.644","-1.482375556","6174.0","enabled","disabled","disabled","disabled","259292217","36152465","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2379.0","3264.0","110,549MB","19,653MB","90,896MB","8","37.0","23952","20357","1017.6","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:21:56","enabled","19","automatic","1098","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.361633","3.644","-1.317790652","6174.0","enabled","disabled","disabled","disabled","259406343","36176864","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2382.0","3261.0","110,549MB","19,653MB","90,896MB","8","37.0","23954","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:21:58","enabled","19","automatic","1099","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.335083","3.644","-1.221042452","6174.0","enabled","disabled","disabled","disabled","259546296","36201334","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2386.0","3257.0","110,549MB","19,653MB","90,896MB","8","37.0","23956","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:00","enabled","19","automatic","1100","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.322571","3.644","-1.175448724","6174.0","enabled","disabled","disabled","disabled","259686347","36220963","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2376.0","3267.0","110,549MB","19,653MB","90,896MB","8","37.0","23959","20357","1497.6","1497.6","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:03","enabled","19","automatic","1101","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.331726","3.644","-1.208809544","6174.0","enabled","disabled","disabled","disabled","259815836","36240172","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2378.0","3265.0","110,549MB","19,653MB","90,896MB","8","37.0","23961","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:05","enabled","19","automatic","1102","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.514526","3.644","-1.874932744","6174.0","enabled","disabled","disabled","disabled","259965910","36262305","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2374.0","3269.0","110,549MB","19,653MB","90,896MB","8","37.0","23963","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:07","enabled","19","automatic","1103","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.342102","3.644","-1.246619688","6174.0","enabled","disabled","disabled","disabled","260079151","36285377","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2360.0","3283.0","110,549MB","19,653MB","90,896MB","8","37.0","23965","20357","1612.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:09","enabled","19","automatic","1104","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.341491","3.644","-1.244393204","6174.0","enabled","disabled","disabled","disabled","260218487","36304571","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2362.0","3281.0","110,549MB","19,653MB","90,896MB","8","37.0","23968","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:12","enabled","19","automatic","1105","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.942993","3.644","-3.436266492","6174.0","enabled","disabled","disabled","disabled","260368855","36324842","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2366.0","3277.0","110,549MB","19,653MB","90,896MB","8","37.0","23970","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:14","enabled","19","automatic","1106","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.618591","3.644","-2.254145604","6174.0","enabled","disabled","disabled","disabled","260507829","36355412","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2369.0","3274.0","110,549MB","19,653MB","90,896MB","8","37.0","23972","20357","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:16","enabled","19","automatic","1107","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.696716","3.644","-2.538833104","6174.0","enabled","disabled","disabled","disabled","260646831","36373800","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2372.0","3271.0","110,549MB","19,653MB","90,896MB","8","37.0","23974","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:19","enabled","19","automatic","1108","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.596008","3.644","-2.171853152","6174.0","enabled","disabled","disabled","disabled","260769418","36395969","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2374.0","3269.0","110,549MB","19,653MB","90,896MB","8","37.0","23977","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:21","enabled","19","automatic","1109","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.454101","3.644","-1.654744044","6174.0","enabled","disabled","disabled","disabled","260911102","36416116","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2379.0","3264.0","110,549MB","19,653MB","90,896MB","8","37.0","23979","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:23","enabled","19","automatic","1110","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.483398","3.644","-1.761502312","6174.0","enabled","disabled","disabled","disabled","261031423","36442548","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2368.0","3275.0","110,549MB","19,653MB","90,895MB","8","37.0","23981","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:25","enabled","19","automatic","1111","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.473327","3.644","-1.724803588","6174.0","enabled","disabled","disabled","disabled","261150177","36466841","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2368.0","3275.0","110,549MB","19,653MB","90,895MB","8","37.0","23983","20357","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:27","enabled","19","automatic","1112","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.6","-0.638428","3.644","-2.326431632","6174.0","enabled","disabled","disabled","disabled","261281276","36489376","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2367.0","3276.0","110,549MB","19,653MB","90,896MB","8","37.0","23985","20357","1497.6","1497.6","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:30","enabled","19","automatic","1113","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.389404","3.63","-1.41353652","6174.0","enabled","disabled","disabled","disabled","261398685","36509181","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2368.0","3275.0","110,549MB","19,653MB","90,896MB","8","37.0","23988","20357","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:32","enabled","19","automatic","1114","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.342407","3.63","-1.24293741","6174.0","enabled","disabled","disabled","disabled","261519013","36527369","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2373.0","3270.0","110,549MB","19,653MB","90,896MB","8","37.0","23990","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:34","enabled","19","automatic","1115","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.336914","3.63","-1.22299782","6174.0","enabled","disabled","disabled","disabled","261648076","36552909","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2376.0","3267.0","110,549MB","19,653MB","90,896MB","8","37.0","23992","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:36","enabled","19","automatic","1116","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.562134","3.63","-2.04054642","6174.0","enabled","disabled","disabled","disabled","261759693","36570424","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2379.0","3264.0","110,549MB","19,653MB","90,896MB","8","37.0","23994","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:39","enabled","19","automatic","1117","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.415954","3.63","-1.50991302","6174.0","enabled","disabled","disabled","disabled","261893700","36591940","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2384.0","3259.0","110,549MB","19,653MB","90,896MB","8","37.0","23997","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:41","enabled","19","automatic","1118","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.317993","3.63","-1.15431459","6174.0","enabled","disabled","disabled","disabled","262016001","36613167","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2386.0","3257.0","110,549MB","19,653MB","90,896MB","8","37.0","23999","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:43","enabled","19","automatic","1119","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.314941","3.63","-1.14323583","6174.0","enabled","disabled","disabled","disabled","262144592","36635626","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2390.0","3253.0","110,549MB","19,653MB","90,896MB","8","37.0","24001","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:45","enabled","19","automatic","1120","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.382995","3.63","-1.39027185","6174.0","enabled","disabled","disabled","disabled","262281678","36660331","enabled","-57","390",,"390","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2379.0","3264.0","110,549MB","19,653MB","90,896MB","8","37.0","24003","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:48","enabled","19","automatic","1121","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.393677","3.63","-1.42904751","6174.0","enabled","disabled","disabled","disabled","262392511","36679848","enabled","-57","390",,"390","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2381.0","3262.0","110,549MB","19,653MB","90,896MB","8","37.0","24006","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:50","enabled","19","automatic","1122","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.514526","3.63","-1.86772938","6174.0","enabled","disabled","disabled","disabled","262593093","36700480","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2385.0","3258.0","110,549MB","19,653MB","90,896MB","8","37.0","24008","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:52","enabled","19","automatic","1123","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.419922","3.626","-1.522637172","6174.0","enabled","disabled","disabled","disabled","262739305","36726670","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2365.0","3278.0","110,549MB","19,653MB","90,896MB","8","37.0","24010","20357","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:54","enabled","19","automatic","1124","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.870667","3.626","-3.157038542","6174.0","enabled","disabled","disabled","disabled","262892275","36749120","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2365.0","3278.0","110,549MB","19,653MB","90,895MB","8","37.0","24012","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:56","enabled","19","automatic","1125","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.578613","3.626","-2.098050738","6174.0","enabled","disabled","disabled","disabled","263028846","36773894","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2369.0","3274.0","110,549MB","19,653MB","90,895MB","8","37.0","24015","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:22:59","enabled","19","automatic","1126","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.351257","3.626","-1.273657882","6174.0","enabled","disabled","disabled","disabled","263144574","36793331","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2372.0","3271.0","110,549MB","19,653MB","90,895MB","8","37.0","24017","20357","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:01","enabled","19","automatic","1127","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.480041","3.626","-1.740628666","6174.0","enabled","disabled","disabled","disabled","263289543","36813845","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2374.0","3269.0","110,549MB","19,653MB","90,895MB","8","37.0","24019","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:03","enabled","19","automatic","1128","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.372009","3.626","-1.348904634","6174.0","enabled","disabled","disabled","disabled","263437481","36837902","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2377.0","3266.0","110,549MB","19,653MB","90,895MB","8","37.0","24021","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:05","enabled","19","automatic","1129","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.489197","3.626","-1.773828322","6174.0","enabled","disabled","disabled","disabled","263587035","36861488","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2380.0","3263.0","110,549MB","19,653MB","90,895MB","8","37.0","24023","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:08","enabled","19","automatic","1130","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.349121","3.626","-1.265912746","6174.0","enabled","disabled","disabled","disabled","263721108","36881378","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2383.0","3260.0","110,549MB","19,653MB","90,895MB","8","37.0","24026","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:10","enabled","19","automatic","1131","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.532837","3.626","-1.932066962","6174.0","enabled","disabled","disabled","disabled","263850625","36903176","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2372.0","3271.0","110,549MB","19,653MB","90,895MB","8","37.0","24028","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:12","enabled","19","automatic","1132","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.335693","3.626","-1.217222818","6174.0","enabled","disabled","disabled","disabled","264011687","36928968","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2374.0","3269.0","110,549MB","19,653MB","90,895MB","8","37.0","24030","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:15","enabled","19","automatic","1133","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.489197","3.626","-1.773828322","6174.0","enabled","disabled","disabled","disabled","264148244","36953400","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2373.0","3270.0","110,549MB","19,653MB","90,895MB","8","37.0","24033","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:17","enabled","19","automatic","1134","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.352783","3.626","-1.279191158","6174.0","enabled","disabled","disabled","disabled","264277587","36973768","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2375.0","3268.0","110,549MB","19,653MB","90,895MB","8","37.0","24035","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:19","enabled","19","automatic","1135","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.444641","3.626","-1.612268266","6174.0","enabled","disabled","disabled","disabled","264411696","36994567","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2377.0","3266.0","110,549MB","19,653MB","90,895MB","8","37.0","24037","20357","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:21","enabled","19","automatic","1136","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.721741","3.626","-2.617032866","6174.0","enabled","disabled","disabled","disabled","264553959","37018854","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2380.0","3263.0","110,549MB","19,653MB","90,895MB","8","37.0","24039","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:23","enabled","19","automatic","1137","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.359497","3.626","-1.303536122","6174.0","enabled","disabled","disabled","disabled","264694533","37044706","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2385.0","3258.0","110,549MB","19,653MB","90,895MB","8","37.0","24042","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:26","enabled","19","automatic","1138","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.611877","3.626","-2.218666002","6174.0","enabled","disabled","disabled","disabled","264819283","37063530","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2387.0","3256.0","110,549MB","19,653MB","90,895MB","8","37.0","24044","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:28","enabled","19","automatic","1139","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.7","-0.523376","3.626","-1.897761376","6174.0","enabled","disabled","disabled","disabled","264959518","37092920","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2390.0","3253.0","110,549MB","19,653MB","90,895MB","8","37.0","24046","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:30","enabled","19","automatic","1140","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.379944","3.637","-1.381856328","6174.0","enabled","disabled","disabled","disabled","265101092","37114118","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2379.0","3264.0","110,549MB","19,653MB","90,895MB","8","37.0","24048","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:33","enabled","19","automatic","1141","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.584412","3.637","-2.125506444","6174.0","enabled","disabled","disabled","disabled","265239913","37133213","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2386.0","3258.0","110,549MB","19,653MB","90,895MB","8","37.0","24051","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:35","enabled","19","automatic","1142","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.397339","3.637","-1.445121943","6174.0","enabled","disabled","disabled","disabled","265371737","37152898","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2367.0","3276.0","110,549MB","19,653MB","90,895MB","8","37.0","24053","20357","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:37","enabled","19","automatic","1143","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.345459","3.637","-1.256434383","6174.0","enabled","disabled","disabled","disabled","265498317","37174047","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2370.0","3273.0","110,549MB","19,653MB","90,895MB","8","37.0","24055","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:39","enabled","19","automatic","1144","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.480957","3.637","-1.749240609","6174.0","enabled","disabled","disabled","disabled","265644186","37197044","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2370.0","3273.0","110,549MB","19,653MB","90,895MB","8","37.0","24057","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:41","enabled","19","automatic","1145","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.381164","3.637","-1.386293468","6174.0","enabled","disabled","disabled","disabled","265777458","37218139","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2370.0","3273.0","110,549MB","19,653MB","90,895MB","8","37.0","24060","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:44","enabled","19","automatic","1146","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.38208","3.637","-1.38962496","6174.0","enabled","disabled","disabled","disabled","265930365","37242877","enabled","-58","325",,"433","325","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2371.0","3272.0","110,549MB","19,653MB","90,895MB","8","37.0","24062","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:46","enabled","19","automatic","1147","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.475769","3.637","-1.730371853","6174.0","enabled","disabled","disabled","disabled","266069570","37269308","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2373.0","3270.0","110,549MB","19,653MB","90,895MB","8","37.0","24064","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:48","enabled","19","automatic","1148","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.334472","3.637","-1.216474664","6174.0","enabled","disabled","disabled","disabled","266203233","37289520","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2377.0","3266.0","110,549MB","19,653MB","90,895MB","8","37.0","24066","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","08/12/2021","00:23:51","enabled","19","automatic","1149","disabled","enabled","disabled","disabled","false","disabled","available","landscape","7","good","discharging","unplugged","32.8","-0.320129","3.637","-1.164309173","6174.0","enabled","disabled","disabled","disabled","266340936","37310267","enabled","-57","390",,"433","390","192.168.0.16","","","null","null","silent","15","enabled","5643.0","2381.0","3262.0","110,549MB","19,653MB","90,895MB","8","37.0","24069","20357","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
