"device_id","date","time","screen_status","bright_level","bright_mode","screen_on_time","bluetooth","gps","saving_mode","nfc","flashlight","airplane_mode","fingerprint","orientation","battery_level","battery_health","battery_charging_status","battery_connection_status","battery_temperature","battery_current","battery_voltage","battery_potency","battery_capacity","network_mode","mobile_mode","mobile_status","mobile_roaming","mobile_rx","mobile_tx","wifi_status","wifi_intensity","wifi_speed","wifi_ap","wifi_rx","wifi_tx","wifi_connection","network_operator","sim_operator","mcc","mnc","ring_mode","sound_level","playback_status","ram_capacity","ram_usage","ram_free","rom_capacity","rom_usage","rom_free","core_numbers","cpu_temperature","up_time","sleep_time","frequency_core0","frequency_core1","frequency_core2","frequency_core3","frequency_core4","frequency_core5","frequency_core6","frequency_core7"
"70a09b5174d07fff","12/01/2022","15:56:17","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.860291","3.682","-3.167591462","6174.0","enabled","disabled","disabled","disabled","1618943","798227","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1954.0","3689.0","110,549MB","23,687MB","86,862MB","8","37.0","69","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:19","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.968018","3.682","-3.564242276","6174.0","enabled","disabled","disabled","disabled","1657505","896969","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1892.0","3750.0","110,549MB","23,687MB","86,862MB","8","37.0","71","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2208.0","2208.0"
"70a09b5174d07fff","12/01/2022","15:56:20","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.943299","3.682","-3.473226918","6174.0","enabled","disabled","disabled","disabled","1886499","947783","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1877.0","3766.0","110,549MB","23,690MB","86,858MB","8","37.0","73","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:21","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.97992","3.682","-3.60806544","6174.0","enabled","disabled","disabled","disabled","2029505","975999","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1905.0","3738.0","110,549MB","23,698MB","86,850MB","8","37.0","74","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:23","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.908203","3.682","-3.344003446","6174.0","enabled","disabled","disabled","disabled","2157617","1014097","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1956.0","3687.0","110,549MB","23,687MB","86,861MB","8","37.0","75","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1209.6","1209.6"
"70a09b5174d07fff","12/01/2022","15:56:25","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.969544","3.682","-3.569861008","6174.0","enabled","disabled","disabled","disabled","2230950","1076951","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1945.0","3697.0","110,549MB","23,687MB","86,861MB","8","37.0","77","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:27","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.973511","3.682","-3.584467502","6174.0","enabled","disabled","disabled","disabled","2414927","1098186","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1928.0","3715.0","110,549MB","23,687MB","86,861MB","8","37.0","80","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:30","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.813904","3.682","-2.996794528","6174.0","enabled","disabled","disabled","disabled","2570419","1154325","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1952.0","3691.0","110,549MB","23,687MB","86,861MB","8","37.0","82","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1939.2","1939.2"
"70a09b5174d07fff","12/01/2022","15:56:31","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.5","-0.924988","3.682","-3.405805816","6174.0","enabled","disabled","disabled","disabled","2594755","1218811","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1958.0","3685.0","110,549MB","23,687MB","86,862MB","8","37.0","84","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:33","enabled","124","automatic","1","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-1.137696","3.706","-4.216301376","6174.0","enabled","disabled","disabled","disabled","2624333","1233840","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1963.0","3680.0","110,549MB","23,687MB","86,862MB","8","37.0","85","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:34","enabled","124","automatic","2","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-1.072388","3.706","-3.974269928","6174.0","enabled","disabled","disabled","disabled","2672617","1261130","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1904.0","3739.0","110,549MB","23,687MB","86,861MB","8","37.0","87","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:36","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.916443","3.706","-3.396337758","6174.0","enabled","disabled","disabled","disabled","2699142","1304778","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1905.0","3738.0","110,549MB","23,688MB","86,861MB","8","37.0","89","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:38","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.883789","3.685","-3.256762465","6174.0","enabled","disabled","disabled","disabled","2707542","1309703","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2010.0","3633.0","110,549MB","23,688MB","86,860MB","8","37.0","91","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:40","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.822754","3.685","-3.03184849","6174.0","enabled","disabled","disabled","disabled","2800692","1374194","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1995.0","3648.0","110,549MB","23,688MB","86,860MB","8","37.0","93","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1939.2","1939.2"
"70a09b5174d07fff","12/01/2022","15:56:42","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.932312","3.685","-3.43556972","6174.0","enabled","disabled","disabled","disabled","2873623","1438508","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2007.0","3636.0","110,549MB","23,688MB","86,860MB","8","37.0","94","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:43","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.713806","3.685","-2.63037511","6174.0","enabled","disabled","disabled","disabled","2883656","1448262","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2061.0","3582.0","110,549MB","23,689MB","86,860MB","8","37.0","96","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:45","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.653076","3.685","-2.40658506","6174.0","enabled","disabled","disabled","disabled","2884245","1476548","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2044.0","3599.0","110,549MB","23,689MB","86,860MB","8","37.0","98","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:47","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.926819","3.685","-3.415328015","6174.0","enabled","disabled","disabled","disabled","2890558","1488151","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2064.0","3579.0","110,549MB","23,688MB","86,860MB","8","37.0","99","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:48","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.654297","3.685","-2.411084445","6174.0","enabled","disabled","disabled","disabled","2909018","1497434","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2074.0","3569.0","110,549MB","23,688MB","86,860MB","8","37.0","101","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:50","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.506897","3.685","-1.867915445","6174.0","enabled","disabled","disabled","disabled","2911941","1526091","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2011.0","3632.0","110,549MB","23,688MB","86,860MB","8","37.0","102","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2169.6","2169.6"
"70a09b5174d07fff","12/01/2022","15:56:51","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.769959","3.685","-2.837298915","6174.0","enabled","disabled","disabled","disabled","2935495","1547391","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2020.0","3623.0","110,549MB","23,689MB","86,860MB","8","37.0","104","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:53","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.402221","3.685","-1.482184385","6174.0","enabled","disabled","disabled","disabled","2956885","1556977","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1993.0","3650.0","110,549MB","23,689MB","86,860MB","8","37.0","105","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1555.2","1555.2"
"70a09b5174d07fff","12/01/2022","15:56:55","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.851135","3.685","-3.136432475","6174.0","enabled","disabled","disabled","disabled","3009783","1573511","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2025.0","3618.0","110,549MB","23,689MB","86,859MB","8","37.0","107","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1555.2","1555.2"
"70a09b5174d07fff","12/01/2022","15:56:56","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.666809","3.685","-2.457191165","6174.0","enabled","disabled","disabled","disabled","3033502","1589308","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","2041.0","3602.0","110,549MB","23,689MB","86,860MB","8","37.0","109","0","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","2304.0","2304.0"
"70a09b5174d07fff","12/01/2022","15:56:58","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.497131","3.685","-1.831927735","6174.0","enabled","disabled","disabled","disabled","3055525","1608445","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1999.0","3644.0","110,549MB","23,688MB","86,860MB","8","37.0","110","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:00","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.332031","3.685","-1.223534235","6174.0","enabled","disabled","disabled","disabled","3072159","1631801","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1986.0","3657.0","110,549MB","23,689MB","86,860MB","8","37.0","112","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","1843.2","1843.2"
"70a09b5174d07fff","12/01/2022","15:57:02","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.166626","3.685","-0.61401681","6174.0","enabled","disabled","disabled","disabled","3095482","1648971","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1955.0","3688.0","110,549MB","23,693MB","86,856MB","8","37.0","114","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:04","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.230102","3.685","-0.84792587","6174.0","enabled","disabled","disabled","disabled","3234876","1674066","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1941.0","3702.0","110,549MB","23,693MB","86,856MB","8","37.0","116","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:06","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.218811","3.685","-0.806318535","6174.0","enabled","disabled","disabled","disabled","3238585","1674725","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1950.0","3693.0","110,549MB","23,697MB","86,851MB","8","37.0","118","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:09","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.143737","3.685","-0.529670845","6174.0","enabled","disabled","disabled","disabled","3238585","1676017","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1940.0","3703.0","110,549MB","23,693MB","86,856MB","8","37.0","121","0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:11","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.6","-0.110168","3.685","-0.40596908","6174.0","enabled","disabled","disabled","disabled","3238585","1676357","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1941.0","3702.0","110,549MB","23,691MB","86,857MB","8","37.0","123","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:13","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.1651","3.754","-0.6197854","6174.0","enabled","disabled","disabled","disabled","3238745","1677852","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1941.0","3702.0","110,549MB","23,691MB","86,857MB","8","37.0","125","0","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:15","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.203552","3.754","-0.764134208","6174.0","enabled","disabled","disabled","disabled","3238745","1678130","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1879.0","3764.0","110,549MB","23,691MB","86,857MB","8","37.0","128","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:18","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.109558","3.754","-0.411280732","6174.0","enabled","disabled","disabled","disabled","3238745","1679306","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1841.0","3802.0","110,549MB","23,691MB","86,857MB","8","37.0","130","0","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:20","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.145263","3.754","-0.545317302","6174.0","enabled","disabled","disabled","disabled","3238745","1679306","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1847.0","3796.0","110,549MB","23,691MB","86,857MB","8","37.0","132","0","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:22","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.123291","3.754","-0.462834414","6174.0","enabled","disabled","disabled","disabled","3240097","1679504","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1845.0","3798.0","110,549MB","23,691MB","86,857MB","8","37.0","134","0","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:24","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.336914","3.754","-1.264775156","6174.0","enabled","disabled","disabled","disabled","3247704","1681355","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1881.0","3762.0","110,549MB","23,691MB","86,857MB","8","37.0","137","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:26","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.183715","3.754","-0.68966611","6174.0","enabled","disabled","disabled","disabled","3280799","1694282","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1881.0","3762.0","110,549MB","23,691MB","86,858MB","8","37.0","139","0","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","806.4","806.4"
"70a09b5174d07fff","12/01/2022","15:57:29","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.082092","3.754","-0.308173368","6174.0","enabled","disabled","disabled","disabled","3280799","1694661","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1872.0","3771.0","110,549MB","23,691MB","86,858MB","8","37.0","141","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:31","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.115966","3.754","-0.435336364","6174.0","enabled","disabled","disabled","disabled","3280995","1695321","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1865.0","3778.0","110,549MB","23,691MB","86,858MB","8","37.0","143","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:33","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.07019","3.754","-0.26349326","6174.0","enabled","disabled","disabled","disabled","3280995","1695377","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1855.0","3788.0","110,549MB","23,691MB","86,858MB","8","37.0","146","0","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:35","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.2005","3.754","-0.752677","6174.0","enabled","disabled","disabled","disabled","3281889","1697932","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1856.0","3787.0","110,549MB","23,691MB","86,857MB","8","37.0","148","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","12/01/2022","15:57:38","disabled","124","automatic","0","disabled","enabled","disabled","disabled","false","disabled","available","portrait","26","good","discharging","unplugged","30.7","-0.094909","3.754","-0.356288386","6174.0","enabled","disabled","disabled","disabled","3281889","1698012","enabled","-60","325",,"325","325","192.168.0.16","","","null","null","silent","5","disabled","5643.0","1858.0","3785.0","110,549MB","23,691MB","86,857MB","8","37.0","150","0","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
