"device_id","date","time","screen_status","bright_level","bright_mode","screen_on_time","bluetooth","gps","saving_mode","nfc","flashlight","airplane_mode","fingerprint","orientation","battery_level","battery_health","battery_charging_status","battery_connection_status","battery_temperature","battery_current","battery_voltage","battery_potency","battery_capacity","network_mode","mobile_mode","mobile_status","mobile_roaming","mobile_rx","mobile_tx","wifi_status","wifi_intensity","wifi_speed","wifi_ap","wifi_rx","wifi_tx","wifi_connection","network_operator","sim_operator","mcc","mnc","ring_mode","sound_level","playback_status","ram_capacity","ram_usage","ram_free","rom_capacity","rom_usage","rom_free","core_numbers","cpu_temperature","up_time","sleep_time","frequency_core0","frequency_core1","frequency_core2","frequency_core3","frequency_core4","frequency_core5","frequency_core6","frequency_core7"
"70a09b5174d07fff","13/01/2022","00:00:19","enabled","16","automatic","3120","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.7","-0.51239","3.655","-1.87278545","6174.0","enabled","disabled","disabled","disabled","8223426449","32132612","enabled","-52","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2860.0","2783.0","110,549MB","23,824MB","86,724MB","8","37.0","29111","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:20","enabled","16","automatic","3121","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.7","-0.438232","3.655","-1.60173796","6174.0","enabled","disabled","disabled","disabled","8228147340","32148439","enabled","-52","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2875.0","2768.0","110,549MB","23,818MB","86,730MB","8","37.0","29113","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:23","enabled","16","automatic","3122","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.7","-0.284424","3.655","-1.03956972","6174.0","enabled","disabled","disabled","disabled","8234709907","32161369","enabled","-52","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2873.0","2770.0","110,549MB","23,823MB","86,726MB","8","37.0","29115","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:25","enabled","16","automatic","3123","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.7","-0.272522","3.655","-0.99606791","6174.0","enabled","disabled","disabled","disabled","8234709907","32161828","enabled","-52","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2867.0","2776.0","110,549MB","23,823MB","86,726MB","8","37.0","29117","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:27","enabled","16","automatic","3124","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.7","-0.278015","3.655","-1.016144825","6174.0","enabled","disabled","disabled","disabled","8234710067","32161828","enabled","-53","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2856.0","2787.0","110,549MB","23,823MB","86,726MB","8","37.0","29119","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:29","enabled","16","automatic","3125","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.283203","3.664","-1.037655792","6174.0","enabled","disabled","disabled","disabled","8234710067","32161828","enabled","-53","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2866.0","2777.0","110,549MB","23,823MB","86,726MB","8","37.0","29121","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:31","enabled","16","automatic","3126","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.415649","3.664","-1.522937936","6174.0","enabled","disabled","disabled","disabled","8242863785","32184848","enabled","-53","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2867.0","2776.0","110,549MB","23,820MB","86,728MB","8","37.0","29124","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:33","enabled","16","automatic","3127","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.35614","3.664","-1.30489696","6174.0","enabled","disabled","disabled","disabled","8246445065","32190974","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2866.0","2777.0","110,549MB","23,823MB","86,725MB","8","37.0","29126","18233","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:36","enabled","16","automatic","3128","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.262451","3.664","-0.961620464","6174.0","enabled","disabled","disabled","disabled","8246445339","32191539","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2865.0","2778.0","110,549MB","23,823MB","86,725MB","8","37.0","29128","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:38","enabled","16","automatic","3129","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.233459","3.664","-0.855393776","6174.0","enabled","disabled","disabled","disabled","8246445339","32191539","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2862.0","2781.0","110,549MB","23,823MB","86,725MB","8","37.0","29131","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:41","enabled","16","automatic","3130","disabled","enabled","enabled","disabled","false","disabled","available","landscape","9","good","discharging","unplugged","31.8","-0.209045","3.664","-0.76594088","6174.0","enabled","disabled","disabled","disabled","8246445676","32194034","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2863.0","2780.0","110,549MB","23,823MB","86,725MB","8","37.0","29133","18233","1708.8","1708.8","1708.8","1708.8","1708.8","1708.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:43","enabled","16","automatic","3131","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.46875","3.662","-1.7165625","6174.0","enabled","disabled","disabled","disabled","8252132988","32213184","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2867.0","2776.0","110,549MB","23,819MB","86,729MB","8","37.0","29135","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:45","enabled","16","automatic","3132","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.291443","3.662","-1.067264266","6174.0","enabled","disabled","disabled","disabled","8257736737","32223433","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2846.0","2797.0","110,549MB","23,825MB","86,724MB","8","37.0","29137","18233","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:47","enabled","16","automatic","3133","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.213928","3.662","-0.783404336","6174.0","enabled","disabled","disabled","disabled","8257741862","32260094","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2851.0","2792.0","110,549MB","23,825MB","86,724MB","8","37.0","29139","18233","1017.6","1017.6","1017.6","1017.6","1017.6","1017.6","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:49","enabled","16","automatic","3134","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.260009","3.662","-0.952152958","6174.0","enabled","disabled","disabled","disabled","8257741862","32264214","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2852.0","2791.0","110,549MB","23,825MB","86,724MB","8","37.0","29142","18233","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:51","enabled","16","automatic","3135","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.462036","3.662","-1.691975832","6174.0","enabled","disabled","disabled","disabled","8262024192","32278363","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2855.0","2788.0","110,549MB","23,817MB","86,731MB","8","37.0","29144","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:53","enabled","16","automatic","3136","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.357361","3.662","-1.308655982","6174.0","enabled","disabled","disabled","disabled","8269370283","32298648","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2857.0","2786.0","110,549MB","23,824MB","86,724MB","8","37.0","29146","18233","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:56","enabled","16","automatic","3137","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.306701","3.662","-1.123139062","6174.0","enabled","disabled","disabled","disabled","8269370421","32299077","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2858.0","2785.0","110,549MB","23,824MB","86,724MB","8","37.0","29148","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:00:58","enabled","16","automatic","3138","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.230713","3.662","-0.844871006","6174.0","enabled","disabled","disabled","disabled","8269371103","32300147","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2858.0","2785.0","110,549MB","23,824MB","86,724MB","8","37.0","29150","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:00","enabled","16","automatic","3139","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.322571","3.662","-1.181255002","6174.0","enabled","disabled","disabled","disabled","8269371103","32300147","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2849.0","2794.0","110,549MB","23,824MB","86,724MB","8","37.0","29153","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:02","enabled","16","automatic","3140","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.183715","3.662","-0.67276433","6174.0","enabled","disabled","disabled","disabled","8279350648","32323418","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2852.0","2791.0","110,549MB","23,824MB","86,724MB","8","37.0","29155","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:05","enabled","16","automatic","3141","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.239257","3.662","-0.876159134","6174.0","enabled","disabled","disabled","disabled","8279350792","32324021","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2852.0","2791.0","110,549MB","23,824MB","86,724MB","8","37.0","29157","18233","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:07","enabled","16","automatic","3142","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.388489","3.662","-1.422646718","6174.0","enabled","disabled","disabled","disabled","8289682488","32349156","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2855.0","2788.0","110,549MB","23,822MB","86,726MB","8","37.0","29159","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:09","enabled","16","automatic","3143","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.242309","3.662","-0.887335558","6174.0","enabled","disabled","disabled","disabled","8291135520","32353142","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2859.0","2784.0","110,549MB","23,823MB","86,725MB","8","37.0","29161","18233","1708.8","1708.8","1708.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:11","enabled","16","automatic","3144","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.30487","3.662","-1.11643394","6174.0","enabled","disabled","disabled","disabled","8291135520","32353142","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2861.0","2782.0","110,549MB","23,823MB","86,725MB","8","37.0","29164","18233","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:14","enabled","16","automatic","3145","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.269165","3.662","-0.98568223","6174.0","enabled","disabled","disabled","disabled","8291135520","32353601","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2864.0","2779.0","110,549MB","23,823MB","86,725MB","8","37.0","29166","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:16","enabled","16","automatic","3146","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.270385","3.662","-0.99014987","6174.0","enabled","disabled","disabled","disabled","8291135658","32353877","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2866.0","2777.0","110,549MB","23,823MB","86,725MB","8","37.0","29168","18233","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:18","enabled","16","automatic","3147","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.288391","3.662","-1.056087842","6174.0","enabled","disabled","disabled","disabled","8300057188","32377918","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2870.0","2773.0","110,549MB","23,821MB","86,727MB","8","37.0","29170","18233","1612.8","1612.8","1612.8","1612.8","1612.8","1612.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:20","enabled","16","automatic","3148","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.267639","3.662","-0.980094018","6174.0","enabled","disabled","disabled","disabled","8300057188","32377958","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2869.0","2774.0","110,549MB","23,821MB","86,727MB","8","37.0","29173","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:22","enabled","16","automatic","3149","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.179748","3.662","-0.658237176","6174.0","enabled","disabled","disabled","disabled","8300062416","32381912","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2844.0","2799.0","110,549MB","23,821MB","86,727MB","8","37.0","29175","18233","1497.6","1497.6","1497.6","1497.6","1497.6","1497.6","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:25","enabled","16","automatic","3150","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.254211","3.662","-0.930920682","6174.0","enabled","disabled","disabled","disabled","8300062416","32382371","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2845.0","2798.0","110,549MB","23,821MB","86,727MB","8","37.0","29177","18233","1708.8","1708.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:27","enabled","16","automatic","3151","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.290832","3.662","-1.065026784","6174.0","enabled","disabled","disabled","disabled","8309787635","32415468","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2849.0","2794.0","110,549MB","23,819MB","86,729MB","8","37.0","29179","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:29","enabled","16","automatic","3152","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.8","-0.457458","3.662","-1.675211196","6174.0","enabled","disabled","disabled","disabled","8320900053","32456569","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2856.0","2787.0","110,549MB","23,815MB","86,734MB","8","37.0","29181","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:31","enabled","16","automatic","3153","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.246277","3.652","-0.899403604","6174.0","enabled","disabled","disabled","disabled","8320900053","32456569","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2859.0","2784.0","110,549MB","23,815MB","86,734MB","8","37.0","29184","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:34","enabled","16","automatic","3154","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.287475","3.652","-1.0498587","6174.0","enabled","disabled","disabled","disabled","8320900053","32457028","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2860.0","2783.0","110,549MB","23,815MB","86,734MB","8","37.0","29186","18233","1324.8","1324.8","1324.8","1324.8","1324.8","1324.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:36","enabled","16","automatic","3155","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.23529","3.652","-0.85927908","6174.0","enabled","disabled","disabled","disabled","8320900191","32457304","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2862.0","2781.0","110,549MB","23,815MB","86,734MB","8","37.0","29188","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:38","enabled","16","automatic","3156","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.251159","3.652","-0.917232668","6174.0","enabled","disabled","disabled","disabled","8320900191","32457304","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2864.0","2779.0","110,549MB","23,815MB","86,734MB","8","37.0","29191","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:41","enabled","16","automatic","3157","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.274048","3.652","-1.000823296","6174.0","enabled","disabled","disabled","disabled","8320900191","32457304","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2866.0","2777.0","110,549MB","23,815MB","86,734MB","8","37.0","29193","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:43","enabled","16","automatic","3158","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.365906","3.652","-1.336288712","6174.0","enabled","disabled","disabled","disabled","8320900191","32457457","enabled","-54","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2868.0","2775.0","110,549MB","23,815MB","86,734MB","8","37.0","29195","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:45","enabled","16","automatic","3159","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.216674","3.652","-0.791293448","6174.0","enabled","disabled","disabled","disabled","8332516468","32489281","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2859.0","2784.0","110,549MB","23,825MB","86,723MB","8","37.0","29197","18233","1248.0","1248.0","1248.0","1248.0","1248.0","1248.0","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:47","enabled","16","automatic","3160","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.261841","3.652","-0.956243332","6174.0","enabled","disabled","disabled","disabled","8332516926","32490279","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2855.0","2788.0","110,549MB","23,825MB","86,723MB","8","37.0","29200","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
"70a09b5174d07fff","13/01/2022","00:01:50","enabled","16","automatic","3161","disabled","enabled","enabled","disabled","false","disabled","available","landscape","8","good","discharging","unplugged","31.9","-0.239563","3.652","-0.874884076","6174.0","enabled","disabled","disabled","disabled","8332516990","32490351","enabled","-55","433",,"433","433","192.168.0.16","","","null","null","silent","8","enabled","5643.0","2856.0","2787.0","110,549MB","23,825MB","86,723MB","8","37.0","29202","18233","1804.8","1804.8","1804.8","1804.8","1804.8","1804.8","652.8","652.8"
